year	sport_id	school_id	school_name	school_url	division_id	division_name
2014	3	1623	Miles Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1623	2	Baseball II
2014	3	1466	Mississippi Delta Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1466	2	Baseball II
2014	3	1566	Mississippi Gulf Coast Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1566	2	Baseball II
2014	3	1679	Monroe Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1679	2	Baseball II
2014	3	1298	Moraine Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1298	2	Baseball II
2014	3	1299	Morton College	http://njcaa.org/colleges_college_home.cfm?collegeId=1299	2	Baseball II
2014	3	1391	Mott Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1391	2	Baseball II
2014	3	1258	Murray State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1258	2	Baseball II
2014	3	1404	Muskegon Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1404	2	Baseball II
2014	3	2204	New River Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2204	2	Baseball II
2014	3	1387	North Iowa Area Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1387	2	Baseball II
2014	3	1567	Northeast Mississippi Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1567	2	Baseball II
2014	3	1695	Northern Oklahoma College-Enid	http://njcaa.org/colleges_college_home.cfm?collegeId=1695	2	Baseball II
2014	3	1260	Northern Oklahoma College-Tonkawa	http://njcaa.org/colleges_college_home.cfm?collegeId=1260	2	Baseball II
2014	3	1568	Northwest Mississippi Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1568	2	Baseball II
2014	3	1300	Oakton Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1300	2	Baseball II
2014	3	1454	Orange County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1454	2	Baseball II
2014	3	1405	Owens Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1405	2	Baseball II
2014	3	1210	Paradise Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1210	2	Baseball II
2014	3	1590	Parkland College	http://njcaa.org/colleges_college_home.cfm?collegeId=1590	2	Baseball II
2014	3	1226	Pasco-Hernando Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1226	2	Baseball II
2014	3	1884	Patrick Henry Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1884	2	Baseball II
2014	3	1569	Pearl River Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1569	2	Baseball II
2014	3	1247	Phoenix College	http://njcaa.org/colleges_college_home.cfm?collegeId=1247	2	Baseball II
2014	3	1664	Prairie State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1664	2	Baseball II
2014	3	1504	Raritan Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1504	2	Baseball II
2014	3	1257	Redlands Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1257	2	Baseball II
2014	3	1698	Rockingham Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1698	2	Baseball II
2014	3	1456	Rockland Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1456	2	Baseball II
2014	3	1503	Salem Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1503	2	Baseball II
2014	3	1220	Sauk Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1220	2	Baseball II
2014	3	1249	Scottsdale Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1249	2	Baseball II
2014	3	1407	Sinclair Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1407	2	Baseball II
2014	3	1629	Southeast Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1629	2	Baseball II
2014	3	1672	Southeastern Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1672	2	Baseball II
2014	3	1615	Southeastern Community College-Whiteville	http://njcaa.org/colleges_college_home.cfm?collegeId=1615	2	Baseball II
2014	3	1570	Southwest Mississippi Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1570	2	Baseball II
2014	3	1388	Southwestern Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1388	2	Baseball II
2014	3	1584	Spoon River College	http://njcaa.org/colleges_college_home.cfm?collegeId=1584	2	Baseball II
2014	3	1600	St. Clair County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1600	2	Baseball II
2014	3	1459	Sullivan County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1459	2	Baseball II
2014	3	1683	Surry Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1683	2	Baseball II
2014	3	1230	Sussex County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1230	2	Baseball II
2014	3	1460	Ulster County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1460	2	Baseball II
2014	3	1593	University of Connecticut at Avery Point	http://njcaa.org/colleges_college_home.cfm?collegeId=1593	2	Baseball II
2014	3	1241	Utah State University - College of Eastern Utah	http://njcaa.org/colleges_college_home.cfm?collegeId=1241	2	Baseball II
2014	3	1408	Vincennes University	http://njcaa.org/colleges_college_home.cfm?collegeId=1408	2	Baseball II
2014	3	1886	Wake Technical Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1886	2	Baseball II
2014	3	1685	Wentworth Military Academy	http://njcaa.org/colleges_college_home.cfm?collegeId=1685	2	Baseball II
2014	3	1461	Westchester Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1461	2	Baseball II
2014	3	1264	Western Oklahoma State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1264	2	Baseball II
2014	3	1428	Williston State College	http://njcaa.org/colleges_college_home.cfm?collegeId=1428	2	Baseball II
2014	3	1409	Anoka-Ramsey Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1409	3	Baseball III
2014	3	1490	Atlantic Cape Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1490	3	Baseball III
2014	3	1491	Bergen Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1491	3	Baseball III
2014	3	1448	Borough of Manhattan Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1448	3	Baseball III
2014	3	1449	Bronx Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1449	3	Baseball III
2014	3	1492	Brookdale Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1492	3	Baseball III
2014	3	1606	Brookhaven College	http://njcaa.org/colleges_college_home.cfm?collegeId=1606	3	Baseball III
2014	3	1614	Bucks County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1614	3	Baseball III
2014	3	1229	Bunker Hill Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1229	3	Baseball III
2014	3	1657	Butler County Community College - PA	http://njcaa.org/colleges_college_home.cfm?collegeId=1657	3	Baseball III
2014	3	1494	Camden County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1494	3	Baseball III
2014	3	1513	CC of Allegheny County-Boyce	http://njcaa.org/colleges_college_home.cfm?collegeId=1513	3	Baseball III
2014	3	1512	CC of Allegheny County-South	http://njcaa.org/colleges_college_home.cfm?collegeId=1512	3	Baseball III
2014	3	1597	Cedar Valley College	http://njcaa.org/colleges_college_home.cfm?collegeId=1597	3	Baseball III
2014	3	1414	Central Lakes College-Brainerd	http://njcaa.org/colleges_college_home.cfm?collegeId=1414	3	Baseball III
2014	3	1760	Century College	http://njcaa.org/colleges_college_home.cfm?collegeId=1760	3	Baseball III
2014	3	1270	Clinton Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1270	3	Baseball III
2014	3	1772	Coastal Bend College	http://njcaa.org/colleges_college_home.cfm?collegeId=1772	3	Baseball III
2014	3	1291	College of DuPage	http://njcaa.org/colleges_college_home.cfm?collegeId=1291	3	Baseball III
2014	3	1591	Columbia-Greene Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1591	3	Baseball III
2014	3	1271	Corning Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1271	3	Baseball III
2014	3	1690	Cumberland County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1690	3	Baseball III
2014	3	2215	Delaware County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2215	3	Baseball III
2014	3	1598	Eastfield College	http://njcaa.org/colleges_college_home.cfm?collegeId=1598	3	Baseball III
2014	3	1662	Erie Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1662	3	Baseball III
2014	3	1677	Finger Lakes Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1677	3	Baseball III
2014	3	1780	Fond du Lac Tribal & Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1780	3	Baseball III
2014	3	1272	Fulton-Montgomery Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1272	3	Baseball III
2014	3	1497	Gloucester County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1497	3	Baseball III
2014	3	1225	Harper College	http://njcaa.org/colleges_college_home.cfm?collegeId=1225	3	Baseball III
2014	3	1274	Herkimer County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1274	3	Baseball III
2014	3	1417	Hibbing Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1417	3	Baseball III
2014	3	1527	Holyoke Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1527	3	Baseball III
2014	3	1275	Hudson Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1275	3	Baseball III
2014	3	1418	Itasca Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1418	3	Baseball III
2014	3	1276	Jamestown Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1276	3	Baseball III
2014	3	1277	Jefferson Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1277	3	Baseball III
2014	3	1296	Joliet Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1296	3	Baseball III
2014	3	1452	Kingsborough Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1452	3	Baseball III
2014	3	1658	Lehigh Carbon Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1658	3	Baseball III
2014	3	1761	Lorain County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1761	3	Baseball III
2014	3	1694	Luzerne County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1694	3	Baseball III
2014	3	1529	Massasoit Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1529	3	Baseball III
2014	3	1757	MassBay Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1757	3	Baseball III
2014	3	1666	Mesabi Range CTC	http://njcaa.org/colleges_college_home.cfm?collegeId=1666	3	Baseball III
2014	3	1501	Middlesex County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1501	3	Baseball III
2014	3	1420	Milwaukee Area Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1420	3	Baseball III
2014	3	1564	Minnesota State Community & Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1564	3	Baseball III
2014	3	1416	Minnesota West Community & Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1416	3	Baseball III
2014	3	1279	Mohawk Valley Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1279	3	Baseball III
2014	3	2229	Montgomery College	http://njcaa.org/colleges_college_home.cfm?collegeId=2229	3	Baseball III
2014	3	2037	Montgomery County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2037	3	Baseball III
2014	3	1214	Mountain View College	http://njcaa.org/colleges_college_home.cfm?collegeId=1214	3	Baseball III
2014	3	1453	Nassau Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1453	3	Baseball III
2014	3	1280	Niagara County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1280	3	Baseball III
2014	3	1259	North Arkansas College	http://njcaa.org/colleges_college_home.cfm?collegeId=1259	3	Baseball III
2014	3	1604	North Lake College	http://njcaa.org/colleges_college_home.cfm?collegeId=1604	3	Baseball III
2014	3	2034	Northampton Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=2034	3	Baseball III
2014	3	1592	Northern Essex Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1592	3	Baseball III
2014	3	1425	Northland Community & Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1425	3	Baseball III
2014	3	1502	Ocean County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1502	3	Baseball III
2014	3	1282	Onondaga Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1282	3	Baseball III
2014	3	1524	Prince George's Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1524	3	Baseball III
2014	3	1455	Queensborough Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1455	3	Baseball III
2014	3	1533	Quinsigamond Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1533	3	Baseball III
2014	3	1426	Rainy River Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1426	3	Baseball III
2014	3	1599	Richland College	http://njcaa.org/colleges_college_home.cfm?collegeId=1599	3	Baseball III
2014	3	1375	Ridgewater College	http://njcaa.org/colleges_college_home.cfm?collegeId=1375	3	Baseball III
2014	3	1411	Riverland Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1411	3	Baseball III
2014	3	1427	Rochester Community and Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1427	3	Baseball III
2014	3	1306	Rock Valley College	http://njcaa.org/colleges_college_home.cfm?collegeId=1306	3	Baseball III
2014	3	1284	Schenectady County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1284	3	Baseball III
2014	3	1747	St. Cloud Technical  & Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1747	3	Baseball III
2014	3	1457	Suffolk County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1457	3	Baseball III
2014	3	1266	SUNY Adirondack	http://njcaa.org/colleges_college_home.cfm?collegeId=1266	3	Baseball III
2014	3	1268	SUNY Broome Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1268	3	Baseball III
2014	3	1601	Tompkins Cortland Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1601	3	Baseball III
2014	3	1446	Tyler Junior College	http://njcaa.org/colleges_college_home.cfm?collegeId=1446	3	Baseball III
2014	3	1505	Union County College	http://njcaa.org/colleges_college_home.cfm?collegeId=1505	3	Baseball III
2014	3	1383	Vermilion Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1383	3	Baseball III
2014	3	1224	Waubonsee Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1224	3	Baseball III
2014	3	1218	Western Technical College	http://njcaa.org/colleges_college_home.cfm?collegeId=1218	3	Baseball III
2014	3	1634	Westmoreland County Community College	http://njcaa.org/colleges_college_home.cfm?collegeId=1634	3	Baseball III
